ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
213265,26-39,female,minority,0-9y,none,poverty,0.414141530109731,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
197470,40-64,female,majority,0-9y,university,upper class,0.6885778870930612,1.0,after 2015,1.0,1.0,32765,11000.0,sedan,0,0,0,0.0
865918,26-39,male,majority,0-9y,university,middle class,0.4444947827993517,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1.0
460039,16-25,male,majority,0-9y,none,poverty,0.3474697376210051,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,1.0
652127,65+,female,majority,30y+,university,upper class,0.4302488913418512,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,4,1,1,0.0
898565,16-25,female,majority,0-9y,university,middle class,0.6091693713156574,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0.0
781908,65+,male,majority,30y+,high school,upper class,,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,7,0,5,0.0
871263,65+,female,majority,10-19y,university,upper class,0.5838061362917646,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
544712,65+,female,majority,20-29y,university,upper class,0.6205968239964096,0.0,after 2015,1.0,1.0,32765,6000.0,sedan,3,1,1,0.0
641758,40-64,female,majority,20-29y,none,working class,0.3389234505866029,1.0,before 2015,0.0,1.0,21217,12000.0,sedan,2,0,1,1.0
671968,40-64,female,majority,20-29y,high school,middle class,0.4550563031107966,1.0,before 2015,0.0,1.0,32765,14000.0,sedan,2,1,1,0.0
945062,65+,male,majority,30y+,university,upper class,0.6442251421874124,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,8,0,3,0.0
5356,65+,female,majority,10-19y,university,middle class,,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,0,0,0.0
984163,40-64,male,majority,20-29y,university,upper class,0.8064959362542691,0.0,after 2015,1.0,1.0,21217,14000.0,sedan,2,0,0,1.0
944418,26-39,male,majority,10-19y,university,upper class,0.4887594391545332,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
849598,65+,female,majority,30y+,high school,upper class,0.6250937860092856,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,3,0,4,0.0
187139,16-25,male,majority,0-9y,none,poverty,0.3813670253394419,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0
33096,65+,male,majority,0-9y,university,upper class,0.5537761327931844,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0
621145,40-64,female,majority,10-19y,university,upper class,0.5391586055181217,1.0,before 2015,1.0,0.0,32765,12000.0,sedan,0,0,0,0.0
503387,26-39,male,majority,10-19y,high school,middle class,0.3850942673098896,0.0,before 2015,0.0,0.0,10238,,sedan,1,0,1,0.0
842614,40-64,female,majority,20-29y,university,middle class,0.5707619137316899,0.0,after 2015,1.0,1.0,32765,,sedan,3,0,2,0.0
712307,40-64,male,majority,20-29y,university,upper class,0.5370148267220706,1.0,before 2015,1.0,1.0,32765,4000.0,sedan,13,0,2,0.0
795662,26-39,female,majority,10-19y,high school,poverty,0.4197341005876831,1.0,before 2015,0.0,0.0,32765,13000.0,sports car,3,0,0,1.0
422816,40-64,male,majority,20-29y,high school,working class,,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,5,0,7,0.0
475000,65+,male,majority,20-29y,university,upper class,0.7198619716146959,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,3,0,1,0.0
183441,40-64,male,majority,20-29y,university,upper class,0.5773259298186989,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,2,0,5,0.0
296014,26-39,female,majority,10-19y,university,upper class,0.6394250854418368,1.0,after 2015,0.0,0.0,10238,13000.0,sedan,1,0,3,0.0
328464,40-64,female,majority,10-19y,high school,middle class,0.6034780339603384,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,1,0,1.0
443940,26-39,female,majority,10-19y,none,working class,0.4317279803449425,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0
1860,26-39,female,majority,10-19y,high school,poverty,0.4465547424239288,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,2,1.0
659897,65+,male,majority,20-29y,university,upper class,0.6701214761226999,1.0,after 2015,1.0,1.0,32765,,sedan,4,1,2,0.0
482179,40-64,female,majority,20-29y,university,upper class,0.6414858257848157,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,4,0,2,0.0
57792,26-39,male,majority,10-19y,none,poverty,0.3002081668900594,1.0,before 2015,1.0,1.0,10238,5000.0,sedan,3,0,5,0.0
813034,26-39,male,majority,10-19y,high school,poverty,,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,3,1.0
982205,40-64,male,majority,10-19y,high school,upper class,,1.0,after 2015,1.0,1.0,10238,,sedan,0,0,1,0.0
766112,40-64,male,majority,20-29y,university,upper class,0.7327782539533393,1.0,after 2015,0.0,0.0,10238,11000.0,sedan,3,1,4,0.0
142365,26-39,male,majority,10-19y,high school,middle class,0.3604013242738175,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,0,0,0,0.0
178142,26-39,male,majority,10-19y,university,upper class,0.5739100548968327,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,4,0.0
727166,65+,male,minority,10-19y,high school,upper class,0.5842642101593103,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,2,0,1,1.0
232262,65+,male,majority,10-19y,high school,upper class,0.3995310114066084,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,2,0,0,0.0
909598,26-39,male,majority,10-19y,none,poverty,0.2000544061533787,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,3,1,1,0.0
806041,65+,female,minority,10-19y,university,upper class,0.6649445937643444,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,0,0,0,0.0
458094,65+,male,majority,30y+,high school,upper class,0.5915099991988411,1.0,before 2015,1.0,1.0,10238,11000.0,sports car,1,0,4,0.0
392072,26-39,male,majority,10-19y,university,upper class,0.7506215355606997,1.0,after 2015,0.0,1.0,10238,9000.0,sedan,1,0,1,0.0
734032,65+,male,majority,30y+,high school,upper class,,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,5,0,6,0.0
270409,65+,male,majority,30y+,university,upper class,0.6738192020225572,1.0,after 2015,0.0,1.0,10238,,sedan,9,0,5,0.0
790331,16-25,female,majority,0-9y,high school,poverty,0.3809991021991699,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,1.0
689196,16-25,male,majority,0-9y,high school,middle class,0.636867176141497,0.0,before 2015,1.0,1.0,21217,13000.0,sedan,0,0,0,1.0
792654,40-64,female,majority,20-29y,university,upper class,0.6100105875736568,0.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,1,0,0.0
405770,40-64,male,majority,20-29y,university,upper class,0.4823905980577475,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,2,0,1,0.0
280967,16-25,male,majority,0-9y,university,working class,0.4016725835453395,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,1.0
999797,40-64,male,majority,20-29y,university,upper class,0.5636540752380534,1.0,after 2015,1.0,1.0,32765,8000.0,sports car,13,3,1,0.0
213883,65+,female,majority,0-9y,high school,upper class,0.7820833952337761,1.0,after 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,0.0
891890,16-25,female,majority,0-9y,none,poverty,0.3507586259917119,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,0,0,0,0.0
837522,26-39,female,majority,10-19y,university,upper class,0.5595005013481372,1.0,before 2015,1.0,0.0,21217,12000.0,sedan,0,0,0,1.0
623367,65+,male,majority,20-29y,university,upper class,0.6859457213719147,1.0,before 2015,1.0,1.0,32765,5000.0,sedan,4,1,4,0.0
354854,16-25,male,minority,0-9y,none,poverty,0.3097904471078935,1.0,before 2015,0.0,0.0,32765,10000.0,sedan,0,0,0,1.0
235870,40-64,male,majority,10-19y,university,upper class,0.7181039284052764,1.0,after 2015,1.0,1.0,32765,9000.0,sedan,3,0,3,0.0
821082,65+,male,majority,30y+,university,upper class,0.7404954552119138,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,7,0,3,0.0
102844,40-64,female,majority,0-9y,high school,middle class,0.6487617772165083,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,0.0
299437,40-64,female,majority,0-9y,university,upper class,0.5033494923110008,1.0,before 2015,1.0,1.0,32765,6000.0,sedan,0,0,0,1.0
205892,40-64,female,majority,10-19y,university,upper class,0.5943351017956271,1.0,before 2015,1.0,1.0,32765,5000.0,sedan,1,0,0,0.0
150465,16-25,male,majority,0-9y,high school,poverty,0.4470090425194109,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
392143,65+,male,majority,20-29y,high school,upper class,0.6140424540441148,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,4,0,1,0.0
795950,40-64,female,majority,20-29y,university,upper class,0.6583678439104292,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,5,0.0
182298,40-64,female,majority,20-29y,none,working class,,0.0,before 2015,0.0,0.0,10238,11000.0,sedan,2,0,1,0.0
384393,40-64,female,majority,20-29y,high school,upper class,0.7437036763205871,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,1,2,0.0
755650,65+,female,majority,30y+,high school,upper class,0.5861296763368554,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,5,2,1,0.0
103756,16-25,male,majority,0-9y,none,working class,0.397924048195759,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0
421642,26-39,female,majority,10-19y,none,upper class,,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,1,0,0,0.0
894128,26-39,female,majority,10-19y,university,upper class,0.6682771777294927,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,4,0,2,0.0
586725,16-25,female,majority,0-9y,none,poverty,,0.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,1.0
20043,40-64,male,majority,20-29y,university,upper class,0.5820674205410715,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,2,4,0.0
189392,40-64,female,majority,10-19y,high school,upper class,0.6913686611251514,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,2,0.0
17297,16-25,female,majority,0-9y,none,poverty,0.2908504256966667,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1.0
541565,26-39,female,majority,10-19y,none,middle class,0.5479028599793236,1.0,after 2015,0.0,0.0,10238,14000.0,sedan,1,0,1,0.0
747021,40-64,male,majority,0-9y,university,upper class,0.6839659624662064,1.0,after 2015,1.0,1.0,10238,5000.0,sedan,0,0,0,0.0
828462,40-64,male,majority,20-29y,high school,working class,0.3871071449018297,0.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,6,0.0
498176,40-64,female,majority,0-9y,high school,upper class,0.5674248512153593,1.0,before 2015,0.0,0.0,32765,,sedan,0,0,0,1.0
258047,26-39,male,majority,10-19y,high school,upper class,0.5998670608438114,1.0,before 2015,1.0,0.0,10238,10000.0,sedan,2,0,0,0.0
541272,40-64,male,majority,20-29y,high school,middle class,0.4178900827649721,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,4,0,3,0.0
230558,26-39,male,majority,0-9y,university,upper class,0.7244673308645148,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,1.0
864979,26-39,male,majority,10-19y,university,middle class,0.6034064102814811,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,8,0,1,0.0
198963,26-39,male,majority,0-9y,none,poverty,,0.0,before 2015,0.0,0.0,32765,10000.0,sedan,0,0,0,1.0
18293,16-25,male,majority,0-9y,high school,poverty,0.2756617672600435,0.0,before 2015,0.0,0.0,32765,,sedan,0,0,0,1.0
883171,26-39,female,minority,0-9y,high school,poverty,0.4351756628940996,1.0,before 2015,0.0,0.0,10238,15000.0,sports car,0,0,0,1.0
432729,16-25,male,majority,0-9y,university,working class,0.355725534941864,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
684432,26-39,male,majority,10-19y,university,middle class,0.5315681020693871,0.0,before 2015,1.0,0.0,10238,,sedan,1,0,2,0.0
525251,40-64,male,majority,0-9y,university,middle class,0.5863448610648901,1.0,before 2015,1.0,1.0,10238,8000.0,sports car,0,0,0,1.0
642001,26-39,female,majority,10-19y,none,poverty,0.4303926801851185,0.0,before 2015,0.0,1.0,10238,,sedan,0,0,1,1.0
365982,40-64,female,majority,20-29y,none,working class,0.3301364836409569,0.0,before 2015,1.0,1.0,32765,7000.0,sedan,4,1,0,0.0
679137,40-64,male,majority,20-29y,university,middle class,0.4053191024388989,1.0,after 2015,0.0,1.0,10238,9000.0,sedan,6,1,7,0.0
721009,26-39,male,minority,10-19y,university,upper class,0.6293245630278811,1.0,after 2015,1.0,0.0,92101,13000.0,sedan,0,1,0,0.0
119673,65+,male,majority,30y+,university,upper class,,1.0,before 2015,0.0,1.0,10238,8000.0,sedan,4,0,6,0.0
11165,16-25,female,majority,0-9y,none,poverty,0.4133565343754057,1.0,before 2015,0.0,1.0,32765,6000.0,sedan,0,0,0,0.0
127550,16-25,female,majority,0-9y,none,poverty,0.2161977071379889,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,1.0
550968,16-25,male,majority,0-9y,university,middle class,0.7003260679630406,1.0,before 2015,0.0,0.0,10238,10000.0,sedan,0,0,0,1.0
655511,16-25,female,majority,0-9y,none,poverty,0.377267939245568,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0
208879,40-64,female,majority,20-29y,university,upper class,0.6843057449427008,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,2,1,1,0.0
25092,16-25,female,minority,0-9y,high school,upper class,0.7335173545721723,1.0,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0.0
702797,40-64,female,majority,20-29y,high school,middle class,,0.0,before 2015,1.0,1.0,32765,5000.0,sedan,3,0,3,0.0
494823,40-64,female,majority,10-19y,high school,middle class,0.6000945606700809,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,1,0,0,1.0
783629,40-64,female,majority,20-29y,university,upper class,0.5271028869095301,1.0,before 2015,1.0,0.0,10238,11000.0,sports car,2,1,1,0.0
42602,40-64,female,majority,20-29y,university,upper class,0.7231074522488872,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,2,2,0.0
410028,40-64,female,majority,20-29y,none,middle class,0.6514572449171824,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,6,0,3,0.0
740024,26-39,male,majority,0-9y,high school,working class,0.3316889107339181,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
200636,26-39,male,majority,10-19y,high school,middle class,0.6618055009919552,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,1,0,0,0.0
844202,40-64,female,majority,10-19y,university,upper class,0.6650004005676565,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0
490548,16-25,female,majority,0-9y,high school,middle class,0.454706753385369,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0
565084,40-64,male,majority,20-29y,university,upper class,0.5040570671442238,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,3,0,4,0.0
830071,16-25,male,majority,0-9y,none,working class,0.2443288323783283,1.0,before 2015,0.0,1.0,32765,14000.0,sports car,0,0,0,1.0
757729,65+,female,majority,20-29y,university,upper class,0.7293609365968912,1.0,after 2015,1.0,1.0,32765,7000.0,sedan,2,0,1,0.0
289373,26-39,male,minority,10-19y,university,upper class,0.5414622467447443,1.0,before 2015,1.0,1.0,32765,6000.0,sedan,2,1,1,0.0
759523,65+,male,majority,30y+,high school,upper class,0.6357864862470928,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,1,0,4,0.0
902206,40-64,male,majority,20-29y,university,middle class,0.3439533598074643,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,6,0.0
855116,65+,male,minority,0-9y,university,upper class,0.7077876452998693,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
133984,16-25,male,majority,0-9y,university,working class,0.3471382294852088,1.0,before 2015,0.0,1.0,32765,,sedan,0,0,0,1.0
375117,65+,female,majority,10-19y,university,upper class,0.5249004670059866,1.0,before 2015,1.0,1.0,32765,,sedan,2,0,0,1.0
58284,40-64,male,majority,20-29y,university,upper class,0.524854140061048,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,2,1,3,0.0
76282,26-39,female,majority,0-9y,university,upper class,0.5233289385213963,1.0,after 2015,0.0,0.0,32765,,sedan,0,0,0,0.0
876186,26-39,female,majority,10-19y,high school,working class,0.2544232618789974,1.0,before 2015,0.0,0.0,10238,11000.0,sports car,0,1,0,0.0
305200,16-25,female,majority,0-9y,high school,poverty,0.4982558877052364,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0
572994,40-64,male,majority,20-29y,university,upper class,0.6640650143948857,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,1,1,0.0
680029,40-64,male,majority,10-19y,high school,middle class,0.3313121291943192,1.0,before 2015,1.0,1.0,21217,9000.0,sedan,0,0,1,1.0
936534,16-25,female,majority,0-9y,none,working class,0.5795235938386997,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,0.0
913065,26-39,male,majority,10-19y,high school,working class,0.4370059167559577,1.0,after 2015,1.0,1.0,32765,7000.0,sedan,4,1,2,0.0
770862,65+,female,majority,0-9y,university,upper class,0.6094154675963287,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,0.0
267190,40-64,male,majority,10-19y,high school,middle class,0.5051554316143794,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,1,0,0,0.0
358754,16-25,female,majority,0-9y,none,poverty,0.4368782604550723,0.0,before 2015,0.0,0.0,32765,8000.0,sedan,0,0,0,1.0
668980,16-25,male,majority,0-9y,university,upper class,0.6536211423481199,1.0,after 2015,0.0,0.0,92101,12000.0,sedan,0,0,0,0.0
114580,65+,male,majority,30y+,university,upper class,0.5820103077860838,1.0,before 2015,1.0,1.0,92101,10000.0,sedan,3,2,1,0.0
285221,65+,male,majority,30y+,high school,middle class,0.410211832996772,1.0,before 2015,1.0,1.0,10238,,sedan,1,1,8,0.0
321869,40-64,male,majority,10-19y,high school,working class,0.4472809765918093,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,4,0,0,0.0
284372,40-64,male,majority,10-19y,university,upper class,,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,0,3,0.0
589593,16-25,male,majority,0-9y,high school,upper class,0.4925300820024674,1.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,1.0
608207,26-39,female,majority,10-19y,university,upper class,0.549476548718367,1.0,after 2015,1.0,1.0,10238,,sedan,0,0,0,0.0
442558,26-39,female,majority,10-19y,high school,upper class,0.4305216869024564,1.0,before 2015,1.0,1.0,10238,,sedan,0,0,0,0.0
13552,40-64,female,majority,20-29y,high school,middle class,0.5871553381197856,1.0,after 2015,0.0,0.0,10238,14000.0,sedan,2,0,1,0.0
378149,16-25,female,majority,0-9y,high school,poverty,0.3655868133054398,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
361925,40-64,female,minority,10-19y,university,upper class,0.6945959774205787,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0
814024,16-25,female,majority,0-9y,high school,poverty,0.4123934015169594,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
85337,40-64,female,majority,20-29y,high school,upper class,0.3727670428960929,1.0,after 2015,0.0,0.0,32765,15000.0,sedan,3,0,2,0.0
259935,26-39,male,majority,10-19y,university,upper class,0.6914534434898879,1.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,0.0
909885,65+,male,majority,30y+,university,upper class,0.6794180781959268,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,11,0,4,0.0
737176,65+,male,majority,10-19y,high school,middle class,0.4093866302921833,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,2,0,0,0.0
823832,40-64,female,majority,20-29y,high school,middle class,0.5439778428391174,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,1,0,0,0.0
810318,40-64,male,majority,20-29y,high school,middle class,0.5380413060925483,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,3,1,1,0.0
891782,16-25,male,majority,0-9y,high school,poverty,0.1555965806036122,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0
901560,16-25,female,majority,0-9y,high school,poverty,0.4015336878789244,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
90516,16-25,male,majority,0-9y,high school,poverty,0.2778711865905412,0.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,1.0
144603,40-64,male,majority,20-29y,university,upper class,0.3451830367277076,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0.0
946706,16-25,male,majority,0-9y,high school,poverty,0.2887835942837985,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
221675,26-39,male,majority,10-19y,university,working class,0.3898977902841324,0.0,before 2015,0.0,1.0,32765,14000.0,sedan,3,0,3,1.0
307985,65+,female,majority,0-9y,high school,upper class,0.5630339027045643,0.0,after 2015,1.0,1.0,10238,14000.0,sedan,0,0,0,0.0
811326,40-64,female,majority,20-29y,high school,poverty,,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0.0
523455,26-39,female,majority,10-19y,high school,middle class,0.4383220370386718,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,2,0,0,0.0
318799,40-64,male,majority,0-9y,high school,upper class,0.5708800671227644,0.0,after 2015,1.0,1.0,10238,14000.0,sedan,0,0,0,1.0
664557,26-39,female,majority,10-19y,high school,working class,0.4359312030698289,0.0,before 2015,0.0,1.0,10238,10000.0,sedan,1,0,0,1.0
869590,26-39,female,majority,10-19y,high school,poverty,0.3932545285816853,0.0,after 2015,1.0,0.0,10238,12000.0,sedan,1,0,1,0.0
482487,40-64,female,majority,10-19y,none,poverty,,0.0,before 2015,1.0,1.0,32765,5000.0,sedan,2,0,0,1.0
