City_Code,Region_Code,Accomodation_Type,Reco_Insurance_Type,Upper_Age,Lower_Age,Is_Spouse,Health Indicator,Holding_Policy_Duration,Holding_Policy_Type,Reco_Policy_Cat,Reco_Policy_Premium,Response
C7,2281,Owned,Joint,31,27,Yes,X2,,,20,11654.4,0
C1,3843,Owned,Individual,48,48,No,,14+,1.0,19,10256.0,1
C32,1361,Owned,Individual,41,41,No,X4,8.0,2.0,1,12264.0,0
C2,672,Owned,Individual,35,35,No,X1,8.0,3.0,17,12360.0,1
C29,2067,Rented,Individual,34,34,No,X3,,,7,9616.0,0
C2,933,Rented,Individual,52,52,No,X1,13.0,4.0,22,12380.0,1
C2,1233,Rented,Individual,19,19,No,X2,,,18,2816.0,1
C2,2145,Owned,Individual,25,25,No,X4,4.0,3.0,11,10688.0,1
C1,3651,Rented,Individual,22,22,No,X1,,,16,7884.0,1
C8,2565,Rented,Individual,25,25,No,,,,22,10480.0,0
C20,181,Owned,Individual,38,38,No,X2,,,17,12360.0,0
C2,3386,Rented,Individual,54,54,No,,5.0,3.0,21,18284.0,0
C16,1235,Owned,Individual,43,43,No,,14+,2.0,17,8358.0,0
C3,1878,Owned,Individual,26,26,No,X2,,,18,7452.0,1
C4,173,Owned,Individual,25,25,No,,,,14,9360.0,0
C33,657,Owned,Individual,61,61,No,X2,13.0,1.0,21,17940.0,0
C26,3965,Rented,Joint,53,19,No,X3,4.0,2.0,15,27148.8,1
C12,3788,Owned,Individual,32,32,No,X1,2.0,2.0,15,13440.0,0
C15,620,Rented,Joint,24,21,Yes,X1,4.0,3.0,19,6700.8,0
C19,820,Owned,Joint,45,43,Yes,X5,,,16,14828.8,0
C14,1987,Rented,Individual,48,48,No,X1,1.0,1.0,20,10080.0,0
C7,3918,Rented,Individual,23,23,No,X2,,,19,11104.0,1
C17,2575,Owned,Joint,64,61,Yes,,,,16,26730.0,1
C11,2340,Owned,Joint,75,74,Yes,X5,,,17,27372.8,1
C4,1265,Owned,Individual,40,40,No,,3.0,2.0,5,11034.0,1
C18,3328,Rented,Individual,21,21,No,,,,17,5584.0,0
C21,5270,Owned,Individual,68,68,No,X3,14+,3.0,22,20332.0,1
C1,929,Owned,Joint,66,65,Yes,X5,1.0,4.0,18,28226.8,1
C22,550,Rented,Individual,21,21,No,,,,21,6260.0,0
C4,1333,Owned,Joint,44,22,Yes,X5,2.0,2.0,21,20160.0,0
C2,4305,Rented,Individual,28,28,No,,,,17,6670.0,1
C17,2916,Rented,Individual,24,24,No,X1,4.0,1.0,1,7524.0,0
C3,2116,Owned,Individual,32,32,No,X1,,,12,10818.0,1
C1,3415,Owned,Individual,73,73,No,X1,9.0,3.0,18,19264.0,0
C7,3079,Owned,Individual,37,37,No,X4,5.0,1.0,19,7500.0,1
C12,1783,Owned,Individual,42,42,No,X1,9.0,3.0,18,12700.0,1
C1,2357,Owned,Individual,75,75,No,X3,3.0,1.0,19,19080.0,0
C4,3245,Owned,Individual,20,20,No,X3,,,12,8092.0,1
C8,1977,Owned,Joint,72,71,Yes,X1,14+,3.0,8,31644.0,1
C1,26,Owned,Joint,64,63,Yes,,8.0,4.0,22,26252.8,1
C5,861,Owned,Individual,61,61,No,X3,3.0,4.0,5,16068.0,0
C9,264,Rented,Individual,23,23,No,,,,15,5840.0,1
C8,4950,Owned,Individual,68,68,No,X3,14+,3.0,18,21624.0,1
C1,722,Rented,Individual,44,44,No,X4,,,7,16848.0,0
C4,943,Rented,Individual,51,51,No,X2,14.0,3.0,7,12560.0,1
C2,4040,Rented,Individual,43,43,No,X2,,,21,13104.0,1
C18,893,Rented,Individual,20,20,No,X3,,,15,8596.0,1
C1,643,Owned,Individual,30,30,No,X2,,,20,8736.0,0
C1,24,Rented,Joint,75,68,Yes,X1,4.0,1.0,7,32860.8,0
C9,855,Rented,Individual,26,26,No,X2,,,6,4896.0,0
C9,20,Rented,Individual,31,31,No,X1,4.0,3.0,10,11070.0,0
C4,2488,Owned,Joint,48,19,No,X2,,,21,26995.2,1
C1,342,Rented,Individual,64,64,No,X1,4.0,3.0,16,16632.0,0
C6,5364,Owned,Joint,35,26,Yes,X3,4.0,2.0,1,11976.0,0
C2,2395,Rented,Individual,73,73,No,,4.0,3.0,18,19550.0,0
C2,158,Rented,Individual,34,34,No,X2,5.0,2.0,22,5540.0,0
C33,5343,Owned,Joint,30,27,Yes,X5,,,20,9750.0,0
C1,4141,Owned,Individual,42,42,No,,7.0,3.0,5,11934.0,1
C1,2085,Owned,Joint,31,23,Yes,X1,5.0,1.0,21,15052.8,0
C23,1061,Owned,Individual,33,33,No,X1,11.0,3.0,9,10242.0,0
C25,478,Rented,Individual,24,24,No,X3,1.0,2.0,21,6180.0,0
C6,3427,Owned,Joint,44,43,Yes,X4,,,22,11858.0,0
C1,3698,Owned,Individual,25,25,No,X4,,,16,7896.0,1
C3,356,Owned,Individual,44,44,No,X2,5.0,1.0,19,15202.0,0
C1,3007,Owned,Joint,75,70,Yes,X5,14+,3.0,22,29971.2,0
C3,55,Rented,Joint,58,23,No,X1,4.0,1.0,16,22581.0,0
C6,337,Owned,Joint,54,51,Yes,X4,4.0,4.0,20,15930.0,0
C2,1700,Rented,Individual,23,23,No,X1,2.0,2.0,22,7430.0,1
C2,2493,Owned,Joint,40,34,Yes,,1.0,1.0,22,24960.0,1
C4,3752,Owned,Individual,27,27,No,X1,,,9,7470.0,0
C6,2620,Owned,Individual,26,26,No,X2,6.0,1.0,18,11394.0,1
C1,3881,Rented,Joint,43,30,Yes,X2,12.0,3.0,7,15030.4,0
C3,4051,Rented,Joint,37,33,Yes,X2,6.0,1.0,19,12748.8,0
C4,3378,Rented,Individual,26,26,No,X1,2.0,3.0,18,6650.0,0
C4,4719,Rented,Individual,51,51,No,X2,6.0,1.0,12,16172.0,1
C1,1920,Owned,Individual,75,75,No,X1,14+,3.0,18,24228.0,1
C20,1544,Rented,Individual,24,24,No,X2,4.0,1.0,22,7980.0,1
C3,4799,Rented,Individual,38,38,No,X1,2.0,3.0,17,7236.0,1
C3,3444,Rented,Individual,75,75,No,,13.0,3.0,9,20910.0,1
C5,2367,Rented,Individual,41,41,No,X1,6.0,2.0,15,8512.0,1
C2,1565,Owned,Individual,45,45,No,,,,18,14200.0,0
C1,2862,Owned,Individual,47,47,No,X1,2.0,3.0,21,11900.0,0
C13,2999,Owned,Individual,63,63,No,,12.0,3.0,18,16464.0,0
C1,826,Rented,Individual,30,30,No,X3,5.0,1.0,19,7788.0,1
C10,1185,Owned,Individual,28,28,No,,,,17,8778.0,1
C1,68,Owned,Individual,75,75,No,X3,3.0,1.0,19,22392.0,1
C2,4528,Rented,Individual,53,53,No,X1,4.0,3.0,21,12040.0,0
C13,176,Rented,Individual,30,30,No,,,,17,8244.0,0
C1,342,Rented,Individual,49,49,No,,2.0,2.0,20,13596.0,0
C27,5128,Rented,Individual,49,49,No,,2.0,1.0,1,9376.0,0
C3,482,Owned,Individual,29,29,No,X4,3.0,3.0,16,10672.0,1
C4,357,Rented,Individual,28,28,No,,3.0,3.0,18,8582.0,0
C7,2281,Owned,Individual,67,67,No,X2,6.0,1.0,19,19328.0,0
C3,797,Owned,Individual,55,55,No,,10.0,2.0,16,15990.0,0
C4,1960,Rented,Individual,25,25,No,X6,,,18,6490.0,0
C2,440,Owned,Individual,75,75,No,X3,,,22,19572.0,0
C18,344,Owned,Individual,66,66,No,X1,8.0,2.0,19,16296.0,0
C19,240,Owned,Joint,27,25,Yes,X1,1.0,1.0,19,9480.0,1
C8,1157,Rented,Individual,40,40,No,X2,3.0,4.0,22,15816.0,1
C1,2711,Rented,Individual,48,48,No,X2,14.0,1.0,12,11502.0,1
C3,1078,Rented,Individual,23,23,No,X3,,,19,7848.0,1
C12,330,Rented,Individual,62,62,No,,,,15,18486.0,1
C3,245,Rented,Individual,22,22,No,,,,15,6720.0,1
C15,1549,Owned,Joint,56,28,Yes,X4,1.0,4.0,22,30960.0,1
C17,3863,Rented,Individual,31,31,No,X4,2.0,2.0,20,9600.0,1
C9,1442,Owned,Individual,58,58,No,X2,5.0,3.0,10,16250.0,1
C1,583,Rented,Joint,51,20,No,,14+,3.0,7,17836.0,1
C17,1296,Owned,Individual,24,24,No,X1,,,16,6320.0,0
C2,1615,Owned,Individual,32,32,No,,11.0,3.0,11,10926.0,0
C3,1507,Owned,Individual,50,50,No,X4,,,18,13640.0,1
C3,265,Owned,Joint,63,55,Yes,,11.0,2.0,1,24264.8,0
C1,8,Rented,Individual,75,75,No,,1.0,3.0,5,24776.0,0
C3,1098,Rented,Individual,26,26,No,X2,1.0,1.0,16,12618.0,0
C11,1909,Rented,Individual,32,32,No,X2,6.0,2.0,20,10962.0,1
C2,2448,Rented,Individual,75,75,No,,,,15,17976.0,1
C2,1366,Rented,Joint,68,43,No,X5,11.0,3.0,13,26280.0,0
C1,4091,Owned,Joint,60,55,Yes,X2,5.0,3.0,8,20462.4,0
C19,4190,Owned,Individual,49,49,No,,,,12,9584.0,0
C8,1141,Owned,Individual,28,28,No,X1,6.0,4.0,21,9488.0,0
C4,865,Rented,Individual,21,21,No,X9,,,21,8904.0,0
C29,93,Owned,Individual,25,25,No,X4,5.0,3.0,21,4832.0,0
C4,1798,Owned,Individual,58,58,No,X1,10.0,3.0,22,17100.0,1
C1,1884,Rented,Individual,42,42,No,X5,,,7,13194.0,1
C6,400,Rented,Joint,45,30,Yes,X2,2.0,1.0,22,18030.0,1
C3,2374,Rented,Joint,75,45,No,X2,1.0,2.0,13,33456.0,0
C3,1528,Owned,Individual,24,24,No,X1,,,9,10704.0,1
C6,338,Rented,Individual,21,21,No,X4,1.0,3.0,17,6660.0,1
C2,2717,Owned,Individual,28,28,No,X2,2.0,3.0,18,6180.0,1
C8,2873,Rented,Individual,26,26,No,X1,2.0,3.0,18,8596.0,1
C2,1490,Owned,Individual,27,27,No,X1,4.0,3.0,22,11056.0,0
C2,5002,Owned,Individual,72,72,No,X1,11.0,3.0,21,16660.0,1
C15,1148,Owned,Joint,55,33,Yes,,3.0,1.0,19,23056.0,1
C6,167,Rented,Individual,46,46,No,X2,2.0,2.0,20,10448.0,1
C7,1702,Owned,Individual,21,21,No,X1,,,21,9568.0,1
C5,1187,Owned,Joint,55,54,Yes,,9.0,3.0,1,25998.0,0
C1,3257,Owned,Individual,66,66,No,X3,,,22,21284.0,0
C21,3763,Owned,Individual,40,40,No,,,,14,9344.0,0
C3,2131,Owned,Individual,39,39,No,X4,,,21,12640.0,1
C2,1711,Rented,Individual,21,21,No,,,,18,9926.0,1
C15,4432,Owned,Joint,62,53,Yes,,1.0,3.0,10,29835.0,0
C21,4887,Owned,Individual,61,61,No,,5.0,2.0,20,15048.0,1
C5,4011,Rented,Joint,51,17,Yes,X3,2.0,3.0,21,24024.0,1
C27,3852,Rented,Individual,37,37,No,,14+,3.0,15,7236.0,1
C3,411,Rented,Individual,52,52,No,X1,3.0,2.0,20,12160.0,0
C8,2913,Rented,Individual,22,22,No,X6,,,1,4784.0,0
C15,692,Rented,Individual,56,56,No,X2,10.0,3.0,12,15496.0,0
C2,646,Owned,Individual,71,71,No,,14+,4.0,22,16354.0,0
C4,3202,Rented,Individual,21,21,No,X3,,,22,8876.0,1
C2,2858,Rented,Individual,24,24,No,X1,,,21,8960.0,0
C17,3517,Owned,Individual,26,26,No,,1.0,1.0,16,5288.0,1
C2,47,Owned,Joint,53,49,Yes,,4.0,3.0,22,26956.8,0
C3,250,Rented,Individual,29,29,No,,4.0,3.0,21,5520.0,0
C1,790,Owned,Joint,42,17,Yes,X2,14+,3.0,19,20400.0,0
C16,326,Rented,Individual,19,19,No,X3,,,17,6230.0,1
C14,2234,Rented,Individual,32,32,No,X1,5.0,3.0,16,11808.0,1
C2,2065,Owned,Individual,56,56,No,,,,22,17332.0,1
C1,15,Owned,Individual,57,57,No,,1.0,2.0,20,14112.0,0
C1,2841,Owned,Joint,75,74,Yes,X2,,,13,40983.0,0
C6,3182,Rented,Individual,58,58,No,,,,2,11040.0,0
C5,4188,Rented,Joint,34,28,Yes,X5,,,20,15187.2,1
C9,103,Rented,Individual,22,22,No,X1,,,22,6530.0,0
C10,1851,Owned,Individual,36,36,No,X5,6.0,1.0,11,8124.0,0
C3,938,Owned,Individual,45,45,No,X2,6.0,3.0,10,14600.0,0
C1,1961,Rented,Individual,65,65,No,,,,19,16492.0,1
C1,1033,Rented,Individual,61,61,No,X2,4.0,1.0,16,17208.0,0
C15,3042,Owned,Joint,58,17,Yes,X3,,,22,21590.8,0
C6,4552,Owned,Joint,54,49,Yes,X2,,,17,18909.0,0
C9,915,Owned,Individual,31,31,No,,3.0,3.0,21,7488.0,1
C4,1265,Owned,Individual,50,50,No,X3,,,16,18480.0,0
C22,5274,Rented,Individual,18,18,No,X3,,,15,8750.0,1
C23,1,Owned,Joint,28,26,Yes,X4,,,17,15795.0,1
C2,2162,Rented,Individual,22,22,No,X1,,,13,6980.0,0
C5,2834,Owned,Individual,69,69,No,X2,,,10,19650.0,0
C16,4128,Rented,Joint,30,29,Yes,X3,5.0,3.0,1,10505.6,0
C1,631,Owned,Individual,69,69,No,X2,1.0,2.0,20,21248.0,1
C1,552,Owned,Joint,32,16,Yes,,5.0,1.0,19,17942.4,0
C2,479,Owned,Individual,70,70,No,X2,3.0,3.0,22,17732.0,0
C15,2550,Owned,Individual,73,73,No,X1,14+,1.0,16,18900.0,1
C1,590,Owned,Individual,72,72,No,X1,,,17,19260.0,1
C2,1403,Owned,Joint,47,43,Yes,,,,22,14582.4,0
C16,1079,Owned,Individual,40,40,No,X3,9.0,1.0,12,9280.0,1
C11,433,Owned,Joint,34,28,Yes,X1,,,15,8355.0,1
C8,1326,Rented,Individual,24,24,No,X2,,,16,5032.0,1
C14,4842,Rented,Individual,27,27,No,X4,2.0,2.0,17,6750.0,1
C2,154,Rented,Individual,43,43,No,X2,2.0,3.0,3,11916.0,1
C16,1354,Rented,Individual,21,21,No,X1,1.0,2.0,17,9254.0,0
C3,1130,Rented,Individual,23,23,No,X1,,,17,7416.0,0
C1,15,Owned,Joint,68,62,Yes,,14+,4.0,22,28224.0,0
C9,1183,Rented,Individual,44,44,No,X3,14+,1.0,16,11740.0,0
C5,4540,Owned,Individual,63,63,No,X6,14+,3.0,14,18912.0,1
C20,4855,Rented,Joint,69,67,Yes,X1,,,22,24570.0,1
C7,2519,Rented,Individual,21,21,No,X2,,,13,7620.0,1
C17,901,Owned,Individual,61,61,No,,14+,1.0,15,14252.0,0
C2,4793,Rented,Individual,27,27,No,X3,,,11,7368.0,1
C2,1918,Rented,Joint,59,19,Yes,X3,,,22,23166.0,0
C16,40,Owned,Joint,61,58,Yes,X1,8.0,3.0,21,17063.2,0
C3,2627,Owned,Individual,75,75,No,X3,14+,1.0,18,20672.0,0
C4,37,Rented,Individual,19,19,No,X1,,,16,8760.0,0
C4,1960,Owned,Individual,54,54,No,X2,7.0,3.0,18,17360.0,1
C4,1136,Owned,Individual,45,45,No,X3,13.0,3.0,18,15704.0,1
C3,2386,Owned,Joint,75,74,Yes,X2,,,22,24612.0,1
C1,622,Rented,Individual,22,22,No,X3,,,19,3816.0,0
C8,4286,Rented,Individual,52,52,No,X2,6.0,3.0,20,14366.0,0
C7,3520,Owned,Individual,57,57,No,X5,14+,3.0,21,12560.0,0
C14,690,Rented,Individual,20,20,No,,,,14,8974.0,0
C15,803,Rented,Individual,61,61,No,X4,9.0,4.0,6,13882.0,0
C29,784,Rented,Individual,24,24,No,X1,,,22,8344.0,1
C8,2537,Rented,Individual,28,28,No,X1,,,21,11844.0,1
C22,2645,Owned,Individual,43,43,No,X3,3.0,3.0,5,10674.0,1
C17,964,Owned,Individual,22,22,No,X1,1.0,1.0,22,4188.0,1
C2,3780,Rented,Individual,54,54,No,,1.0,2.0,12,15950.0,1
C2,2290,Owned,Individual,58,58,No,,,,17,19208.0,1
C17,2906,Owned,Individual,52,52,No,X5,9.0,1.0,16,17134.0,1
C9,1788,Owned,Individual,50,50,No,,,,22,16120.0,1
C33,390,Rented,Joint,53,46,Yes,X1,,,19,18704.0,1
C11,374,Owned,Joint,53,40,Yes,X2,,,15,19584.0,1
C2,1564,Owned,Joint,52,22,Yes,X3,14.0,3.0,14,26499.2,1
C1,929,Owned,Individual,63,63,No,,,,22,17940.0,0
C3,4813,Owned,Individual,70,70,No,X3,2.0,1.0,2,16772.0,1
C8,3824,Owned,Individual,29,29,No,X5,,,21,7824.0,1
C5,280,Owned,Individual,44,44,No,,8.0,1.0,19,13580.0,1
C13,626,Rented,Joint,41,40,Yes,X3,7.0,2.0,13,11004.0,0
C2,3530,Rented,Individual,44,44,No,X1,,,3,14100.0,0
C1,1099,Owned,Individual,73,73,No,X3,2.0,3.0,16,19440.0,0
C6,272,Rented,Individual,28,28,No,X4,,,22,5080.0,0
C5,2430,Owned,Joint,48,23,Yes,,5.0,4.0,22,22209.0,1
C3,1506,Owned,Joint,45,43,Yes,X2,,,18,19723.2,1
C8,3206,Rented,Individual,30,30,No,,,,14,11286.0,1
C17,219,Owned,Individual,58,58,No,X1,5.0,3.0,2,10736.0,0
C15,2677,Owned,Individual,35,35,No,X6,4.0,2.0,15,8246.0,1
C19,1190,Owned,Individual,64,64,No,,13.0,2.0,20,15392.0,1
C2,789,Owned,Individual,38,38,No,,4.0,3.0,21,7236.0,1
C1,3405,Owned,Individual,61,61,No,X5,14+,3.0,7,20480.0,0
C6,272,Owned,Individual,32,32,No,X1,1.0,2.0,20,10764.0,1
C12,84,Owned,Joint,67,64,Yes,X2,5.0,1.0,19,25079.6,1
C9,1037,Owned,Joint,30,28,Yes,X1,,,6,14016.0,0
C29,1646,Owned,Individual,68,68,No,X1,,,16,15204.0,0
C1,3052,Rented,Individual,26,26,No,,,,22,9982.0,1
C26,2792,Owned,Individual,48,48,No,X1,1.0,1.0,16,11360.0,0
C18,1752,Rented,Individual,75,75,No,X2,5.0,2.0,20,20820.0,1
C2,1155,Rented,Individual,25,25,No,X2,,,18,7800.0,0
C19,739,Rented,Individual,62,62,No,,13.0,1.0,19,15984.0,1
C7,127,Owned,Individual,55,55,No,,,,21,16042.0,1
C2,789,Owned,Individual,47,47,No,X2,7.0,3.0,11,8928.0,0
C4,1083,Rented,Individual,27,27,No,X1,1.0,1.0,22,9646.0,0
C1,1318,Rented,Individual,62,62,No,X3,7.0,3.0,18,14280.0,1
C1,2107,Owned,Individual,26,26,No,X2,,,8,4872.0,1
C2,2350,Owned,Individual,25,25,No,,,,22,11574.0,0
C2,725,Rented,Individual,26,26,No,X2,2.0,4.0,11,10640.0,1
C1,180,Rented,Joint,54,42,Yes,X4,,,22,19808.0,0
C2,3955,Owned,Individual,40,40,No,X1,5.0,3.0,14,12650.0,0
C2,2928,Owned,Joint,53,52,Yes,X4,7.0,3.0,21,19123.2,1
C1,3071,Rented,Individual,60,60,No,X3,6.0,2.0,13,16458.0,0
C1,3337,Owned,Joint,75,68,Yes,X4,14+,3.0,7,31059.0,1
C9,1226,Rented,Individual,54,54,No,,12.0,3.0,10,14784.0,0
C6,1991,Owned,Joint,34,32,Yes,X1,2.0,3.0,22,17798.4,0
C9,10,Rented,Individual,51,51,No,,14+,3.0,22,10980.0,0
C10,293,Rented,Individual,21,21,No,X3,,,17,4026.0,0
C3,409,Owned,Joint,75,64,Yes,,5.0,3.0,18,33587.2,1
C2,502,Owned,Joint,49,48,Yes,X5,7.0,4.0,11,15072.0,0
C2,4762,Owned,Individual,29,29,No,X2,5.0,3.0,3,8364.0,1
C15,4200,Rented,Individual,24,24,No,X2,4.0,3.0,20,3744.0,0
C29,93,Owned,Joint,52,16,Yes,,3.0,3.0,21,17970.0,1
C3,1566,Owned,Individual,65,65,No,,3.0,4.0,2,19734.0,0
C4,209,Owned,Individual,44,44,No,X3,,,8,13992.0,0
C1,888,Rented,Individual,37,37,No,X5,3.0,1.0,12,8288.0,0
C1,1819,Owned,Joint,55,42,Yes,X2,,,21,21516.0,0
C16,1273,Rented,Individual,73,73,No,,3.0,2.0,20,20876.0,1
C9,223,Owned,Individual,52,52,No,X2,6.0,1.0,12,10520.0,1
C12,138,Rented,Joint,19,18,Yes,,,,6,11616.0,0
C10,2409,Owned,Joint,46,45,Yes,X4,1.0,3.0,18,23796.0,1
C10,993,Rented,Individual,25,25,No,X2,,,13,9828.0,0
C1,255,Rented,Individual,45,45,No,X1,2.0,3.0,20,16536.0,0
C10,1796,Rented,Individual,34,34,No,X1,,,19,6660.0,1
C1,488,Owned,Joint,75,73,Yes,,1.0,4.0,22,31178.0,0
C6,1983,Owned,Joint,47,19,Yes,X2,14+,3.0,14,17164.8,0
C24,2793,Owned,Individual,37,37,No,X4,,,2,9558.0,0
C6,31,Rented,Individual,55,55,No,,2.0,2.0,21,15470.0,0
C3,1069,Owned,Individual,25,25,No,X1,,,19,9562.0,0
C4,2597,Rented,Individual,22,22,No,X2,,,21,9184.0,0
C29,3089,Owned,Individual,55,55,No,X1,,,22,11980.0,1
C2,1789,Rented,Individual,63,63,No,X3,1.0,4.0,22,16200.0,1
C4,1172,Rented,Joint,50,39,Yes,X4,,,7,24892.0,1
C10,3466,Rented,Individual,38,38,No,X3,,,18,7896.0,0
C4,3666,Rented,Individual,29,29,No,X1,4.0,1.0,12,4760.0,1
C16,329,Owned,Joint,32,22,Yes,X3,9.0,2.0,15,8190.0,1
C3,1431,Rented,Individual,23,23,No,X3,1.0,3.0,8,8064.0,1
C1,1589,Owned,Joint,43,42,Yes,X3,14+,4.0,7,14771.2,1
C9,3895,Owned,Individual,66,66,No,X3,10.0,1.0,6,16588.0,0
C1,566,Owned,Individual,61,61,No,X3,14+,1.0,19,21888.0,1
C1,1214,Owned,Individual,61,61,No,X1,,,19,17164.0,0
C29,1646,Rented,Individual,46,46,No,X1,,,17,13024.0,1
C6,114,Owned,Individual,33,33,No,,1.0,2.0,22,8414.0,1
C3,1955,Owned,Individual,61,61,No,X3,1.0,2.0,6,16198.0,0
C2,2031,Owned,Individual,75,75,No,X2,4.0,4.0,22,25704.0,1
C4,968,Rented,Individual,59,59,No,X6,2.0,1.0,10,18060.0,0
C3,992,Owned,Individual,57,57,No,X2,12.0,3.0,9,13508.0,0
C4,751,Rented,Joint,46,43,Yes,,1.0,3.0,18,20757.0,0
C3,4024,Rented,Individual,23,23,No,,,,18,7230.0,0
C23,1,Owned,Individual,52,52,No,X4,3.0,2.0,18,16884.0,1
C27,2826,Rented,Individual,57,57,No,X3,,,13,17388.0,1
C3,83,Owned,Individual,48,48,No,X1,,,4,15488.0,0
C2,47,Rented,Individual,25,25,No,X1,,,22,12352.0,0
C1,1327,Owned,Individual,75,75,No,X2,,,17,17640.0,1
C1,69,Owned,Individual,39,39,No,X5,4.0,4.0,13,9536.0,0
C6,2321,Rented,Joint,41,39,No,,5.0,2.0,17,16272.0,1
C1,1536,Rented,Individual,69,69,No,X1,,,22,19200.0,0
C3,607,Rented,Joint,35,34,Yes,X1,,,20,16793.6,1
C1,16,Rented,Individual,21,21,No,X4,1.0,3.0,22,9030.0,0
C34,1012,Rented,Individual,31,31,No,X1,3.0,1.0,6,7956.0,1
C3,957,Rented,Individual,56,56,No,X1,2.0,1.0,19,15720.0,1
C10,648,Owned,Individual,52,52,No,,6.0,3.0,21,12420.0,1
C3,1440,Rented,Individual,19,19,No,X3,,,12,7764.0,1
C4,2441,Owned,Joint,42,34,Yes,,5.0,3.0,9,21240.0,0
C23,375,Owned,Individual,34,34,No,X3,2.0,2.0,21,10032.0,0
C9,515,Rented,Individual,44,44,No,,,,2,12006.0,1
C3,87,Rented,Joint,42,41,Yes,X1,3.0,2.0,17,16460.8,0
C8,487,Rented,Individual,34,34,No,X4,7.0,2.0,17,10832.0,0
C5,735,Rented,Individual,25,25,No,X1,,,12,9576.0,0
C16,1363,Owned,Joint,45,16,No,,14+,3.0,15,16821.0,1
C19,733,Owned,Individual,35,35,No,X4,4.0,2.0,1,11820.0,0
C2,133,Owned,Individual,50,50,No,X3,7.0,3.0,11,10656.0,0
C2,1424,Owned,Individual,75,75,No,X2,14+,3.0,14,20332.0,1
C3,1217,Owned,Individual,25,25,No,,,,14,9900.0,0
C4,582,Owned,Joint,65,63,Yes,X2,2.0,1.0,15,26566.4,0
C2,204,Owned,Individual,75,75,No,X4,,,3,26410.0,0
C11,3288,Owned,Joint,64,26,No,X2,4.0,3.0,5,30624.0,0
C2,2618,Owned,Individual,45,45,No,X2,14+,3.0,18,15860.0,0
C1,1650,Owned,Individual,75,75,No,X1,3.0,3.0,5,23864.0,0
C4,7,Owned,Individual,75,75,No,X2,5.0,2.0,17,19264.0,1
C20,1089,Rented,Individual,28,28,No,X4,3.0,3.0,22,4856.0,0
C20,414,Rented,Individual,40,40,No,X4,3.0,4.0,17,8624.0,1
C4,4888,Owned,Individual,75,75,No,,14+,2.0,10,19360.0,0
C2,3261,Rented,Individual,34,34,No,X2,4.0,1.0,2,6700.0,1
C8,2938,Rented,Individual,40,40,No,X2,10.0,3.0,7,14080.0,1
C10,3909,Rented,Joint,39,26,Yes,X2,,,19,19680.0,1
C28,2623,Owned,Individual,75,75,No,X1,3.0,3.0,21,25308.0,0
C12,1833,Owned,Individual,53,53,No,,,,20,18732.0,1
C1,5474,Owned,Individual,26,26,No,X1,,,22,9646.0,1
C33,4255,Owned,Individual,65,65,No,X2,1.0,3.0,1,14222.0,0
C13,176,Owned,Individual,51,51,No,X3,,,22,16604.0,1
C4,1731,Owned,Individual,51,51,No,X4,2.0,1.0,5,17368.0,0
C10,2061,Rented,Individual,29,29,No,X4,3.0,4.0,17,6270.0,0
C18,341,Owned,Individual,32,32,No,,,,22,11664.0,1
C1,39,Rented,Individual,27,27,No,X1,6.0,4.0,17,6490.0,1
C21,2997,Rented,Individual,45,45,No,X4,1.0,1.0,20,10784.0,1
C3,2885,Owned,Individual,67,67,No,X4,14+,3.0,18,16912.0,1
C7,2247,Rented,Joint,26,25,Yes,X2,3.0,2.0,15,6686.4,1
C2,1452,Owned,Joint,42,37,Yes,X2,8.0,3.0,21,24182.4,0
C3,1047,Owned,Individual,50,50,No,X1,14+,3.0,18,14118.0,1
C1,1441,Owned,Individual,43,43,No,X2,6.0,1.0,16,15816.0,1
C19,739,Rented,Individual,21,21,No,X2,,,2,8708.0,0
C1,3740,Rented,Individual,44,44,No,X1,7.0,3.0,5,15004.0,1
C1,767,Owned,Individual,29,29,No,,1.0,2.0,12,11502.0,0
C2,1898,Owned,Individual,57,57,No,,4.0,4.0,17,16044.0,0
C3,3554,Rented,Individual,25,25,No,,5.0,3.0,22,9268.0,1
C1,325,Owned,Individual,72,72,No,X4,14+,3.0,22,16276.0,1
C3,823,Rented,Individual,21,21,No,X1,,,12,7632.0,1
C3,311,Owned,Individual,38,38,No,,2.0,3.0,21,12222.0,1
C2,2452,Rented,Individual,75,75,No,X2,4.0,3.0,21,18396.0,0
C14,3407,Owned,Individual,53,53,No,X1,3.0,2.0,10,16276.0,0
C16,2924,Owned,Individual,29,29,No,X4,,,20,8918.0,0
C2,18,Rented,Individual,28,28,No,,,,22,11920.0,0
C13,289,Owned,Individual,65,65,No,X4,14+,3.0,17,18048.0,0
C2,168,Rented,Individual,29,29,No,X2,,,13,11574.0,0
C1,1719,Rented,Individual,61,61,No,X1,,,17,20736.0,1
C3,835,Rented,Individual,45,45,No,X1,,,2,16848.0,0
C1,1545,Owned,Individual,28,28,No,X2,,,16,12006.0,0
C1,616,Rented,Joint,30,29,Yes,,,,18,20310.0,0
C1,1241,Owned,Individual,44,44,No,X6,3.0,3.0,14,13354.0,0
C6,1718,Owned,Joint,58,22,No,X1,1.0,3.0,13,28845.0,0
C13,749,Rented,Individual,30,30,No,X2,3.0,2.0,4,11540.0,0
C6,536,Owned,Individual,51,51,No,X1,4.0,3.0,22,14616.0,0
